rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,rank_month,rank_year,rank_day
105,Grenada,GRN,27.0,23.0,-15,CONCACAF,1998-05-20,5,1998,20
106,Singapore,SGP,27.0,27.0,0,AFC,1998-05-20,5,1998,20
107,Kazakhstan,KAZ,26.0,27.0,0,UEFA,1998-05-20,5,1998,20
108,Barbados,BRB,26.0,26.0,0,CONCACAF,1998-05-20,5,1998,20
109,Congo,CGO,25.0,25.0,-1,CAF,1998-05-20,5,1998,20
110,Haiti,HAI,25.0,25.0,1,CONCACAF,1998-05-20,5,1998,20
111,Armenia,ARM,25.0,28.0,6,UEFA,1998-05-20,5,1998,20
112,Belarus,BLR,24.0,25.0,0,UEFA,1998-05-20,5,1998,20
113,Sudan,SDN,24.0,25.0,2,CAF,1998-05-20,5,1998,20
114,Venezuela,VEN,24.0,24.0,-1,CONMEBOL,1998-05-20,5,1998,20
115,India,IND,24.0,24.0,1,AFC,1998-05-20,5,1998,20
102,Bosnia and Herzegovina,BIH,28.0,29.0,0,UEFA,1998-05-20,5,1998,20
101,Albania,ALB,29.0,29.0,1,UEFA,1998-05-20,5,1998,20
100,Vietnam,VIE,29.0,28.0,-4,AFC,1998-05-20,5,1998,20
99,Malaysia,MAS,29.0,29.0,0,AFC,1998-05-20,5,1998,20
136,Lesotho,LES,16.0,16.0,-1,CAF,1998-05-20,5,1998,20
98,Liberia,LBR,29.0,29.0,0,CAF,1998-05-20,5,1998,20
116,Uganda,UGA,24.0,25.0,3,CAF,1998-05-20,5,1998,20
13,Morocco,MAR,57.0,58.0,3,CAF,1998-05-20,5,1998,20
137,Solomon Islands,SOL,16.0,16.0,-1,OFC,1998-05-20,5,1998,20
139,Hong Kong,HKG,16.0,16.0,0,AFC,1998-05-20,5,1998,20
166,Nepal,NEP,7.0,7.0,1,AFC,1998-05-20,5,1998,20
167,Cayman Islands,CAY,6.0,7.0,1,CONCACAF,1998-05-20,5,1998,20
168,Papua New Guinea,PNG,6.0,6.0,0,OFC,1998-05-20,5,1998,20
169,Madagascar,MAD,6.0,6.0,2,CAF,1998-05-20,5,1998,20
170,Korea DPR,PRK,5.0,6.0,1,AFC,1998-05-20,5,1998,20
171,Puerto Rico,PUR,5.0,5.0,0,CONCACAF,1998-05-20,5,1998,20
172,Rwanda,RWA,5.0,5.0,0,CAF,1998-05-20,5,1998,20
173,Aruba,ARU,5.0,5.0,0,CONCACAF,1998-05-20,5,1998,20
174,Philippines,PHI,4.0,4.0,-1,AFC,1998-05-20,5,1998,20
175,Tonga,TGA,4.0,4.0,1,OFC,1998-05-20,5,1998,20
176,San Marino,SMR,4.0,4.0,0,UEFA,1998-05-20,5,1998,20
177,Brunei Darussalam,BRU,3.0,3.0,0,AFC,1998-05-20,5,1998,20
178,Belize,BLZ,3.0,3.0,0,CONCACAF,1998-05-20,5,1998,20
179,British Virgin Islands,VGB,2.0,2.0,0,CONCACAF,1998-05-20,5,1998,20
180,Seychelles,SEY,2.0,2.0,0,CAF,1998-05-20,5,1998,20
181,Samoa,SAM,2.0,2.0,-1,OFC,1998-05-20,5,1998,20
182,Chad,CHA,2.0,2.0,-1,CAF,1998-05-20,5,1998,20
183,Bermuda,BER,2.0,2.0,-1,CONCACAF,1998-05-20,5,1998,20
184,Nicaragua,NCA,2.0,2.0,3,CONCACAF,1998-05-20,5,1998,20
185,Andorra,AND,2.0,2.0,0,UEFA,1998-05-20,5,1998,20
186,Vanuatu,VAN,1.0,1.0,0,OFC,1998-05-20,5,1998,20
165,Liechtenstein,LIE,7.0,7.0,3,UEFA,1998-05-20,5,1998,20
138,Moldova,MDA,16.0,16.0,2,UEFA,1998-05-20,5,1998,20
164,Cape Verde Islands,CPV,7.0,7.0,1,CAF,1998-05-20,5,1998,20
162,Chinese Taipei,TPE,7.0,7.0,2,AFC,1998-05-20,5,1998,20
140,Turkmenistan,TKM,16.0,17.0,8,AFC,1998-05-20,5,1998,20
141,Kyrgyz Republic,KGZ,15.0,15.0,1,AFC,1998-05-20,5,1998,20
142,Dominican Republic,DOM,15.0,15.0,0,CONCACAF,1998-05-20,5,1998,20
143,Luxembourg,LUX,14.0,15.0,2,UEFA,1998-05-20,5,1998,20
144,Antigua and Barbuda,ATG,14.0,7.0,-20,CONCACAF,1998-05-20,5,1998,20
145,Laos,LAO,14.0,14.0,2,AFC,1998-05-20,5,1998,20
146,Suriname,SUR,13.0,14.0,2,CONCACAF,1998-05-20,5,1998,20
147,Eswatini,SWZ,13.0,13.0,2,CAF,1998-05-20,5,1998,20
148,Libya,LBY,12.0,12.0,1,CAF,1998-05-20,5,1998,20
149,Bangladesh,BAN,12.0,12.0,1,AFC,1998-05-20,5,1998,20
151,Fiji,FIJ,11.0,11.0,0,OFC,1998-05-20,5,1998,20
152,Guinea-Bissau,GNB,11.0,11.0,2,CAF,1998-05-20,5,1998,20
153,Guyana,GUY,11.0,6.0,-17,CONCACAF,1998-05-20,5,1998,20
154,Botswana,BOT,10.0,10.0,1,CAF,1998-05-20,5,1998,20
155,Niger,NIG,10.0,10.0,3,CAF,1998-05-20,5,1998,20
156,Pakistan,PAK,9.0,10.0,2,AFC,1998-05-20,5,1998,20
157,Mauritius,MRI,9.0,10.0,2,CAF,1998-05-20,5,1998,20
158,Burundi,BDI,8.0,9.0,2,CAF,1998-05-20,5,1998,20
159,Cambodia,CAM,8.0,8.0,2,AFC,1998-05-20,5,1998,20
160,Maldives,MDV,8.0,8.0,2,AFC,1998-05-20,5,1998,20
161,Macau,MAC,7.0,7.0,2,AFC,1998-05-20,5,1998,20
163,Tahiti,TAH,7.0,7.0,2,OFC,1998-05-20,5,1998,20
96,Lebanon,LBN,30.0,31.0,2,AFC,1998-05-20,5,1998,20
91,Sierra Leone,SLE,33.0,33.0,1,CAF,1998-05-20,5,1998,20
94,Slovenia,SVN,31.0,30.0,-2,UEFA,1998-05-20,5,1998,20
27,Denmark,DEN,53.0,56.0,7,UEFA,1998-05-20,5,1998,20
28,Sweden,SWE,53.0,54.0,1,UEFA,1998-05-20,5,1998,20
29,Paraguay,PAR,52.0,54.0,0,CONMEBOL,1998-05-20,5,1998,20
30,Jamaica,JAM,52.0,53.0,-1,CONCACAF,1998-05-20,5,1998,20
31,Austria,AUT,52.0,54.0,3,UEFA,1998-05-20,5,1998,20
32,Australia,AUS,52.0,52.0,-1,AFC,1998-05-20,5,1998,20
33,Bolivia,BOL,51.0,51.0,-1,CONMEBOL,1998-05-20,5,1998,20
34,Saudi Arabia,KSA,51.0,50.0,-4,AFC,1998-05-20,5,1998,20
35,Bulgaria,BUL,50.0,48.0,-7,UEFA,1998-05-20,5,1998,20
36,Belgium,BEL,50.0,52.0,4,UEFA,1998-05-20,5,1998,20
37,Peru,PER,50.0,51.0,2,CONMEBOL,1998-05-20,5,1998,20
38,Uruguay,URU,50.0,50.0,1,CONMEBOL,1998-05-20,5,1998,20
39,Portugal,POR,49.0,50.0,0,UEFA,1998-05-20,5,1998,20
40,Slovakia,SVK,49.0,50.0,4,UEFA,1998-05-20,5,1998,20
41,Scotland,SCO,48.0,47.0,-3,UEFA,1998-05-20,5,1998,20
42,IR Iran,IRN,48.0,47.0,-4,AFC,1998-05-20,5,1998,20
43,Kuwait,KUW,47.0,48.0,2,AFC,1998-05-20,5,1998,20
44,Côte d'Ivoire,CIV,47.0,48.0,1,CAF,1998-05-20,5,1998,20
45,Lithuania,LTU,47.0,47.0,0,UEFA,1998-05-20,5,1998,20
26,Ecuador,ECU,53.0,53.0,-4,CONMEBOL,1998-05-20,5,1998,20
46,Republic of Ireland,IRL,46.0,47.0,-1,UEFA,1998-05-20,5,1998,20
25,Netherlands,NED,54.0,57.0,11,UEFA,1998-05-20,5,1998,20
23,Zambia,ZAM,55.0,56.0,4,CAF,1998-05-20,5,1998,20
12,Japan,JPN,58.0,58.0,1,AFC,1998-05-20,5,1998,20
11,USA,USA,58.0,57.0,-4,CONCACAF,1998-05-20,5,1998,20
10,Colombia,COL,58.0,58.0,-3,CONMEBOL,1998-05-20,5,1998,20
9,Chile,CHI,59.0,59.0,3,CONMEBOL,1998-05-20,5,1998,20
8,Yugoslavia,YUG,59.0,58.0,0,UEFA,1998-05-20,5,1998,20
7,Norway,NOR,60.0,58.0,-5,UEFA,1998-05-20,5,1998,20
6,Argentina,ARG,60.0,59.0,-1,CONMEBOL,1998-05-20,5,1998,20
5,England,ENG,60.0,59.0,0,UEFA,1998-05-20,5,1998,20
4,Mexico,MEX,61.0,61.0,0,CONCACAF,1998-05-20,5,1998,20
3,Czech Republic,CZE,65.0,64.0,0,UEFA,1998-05-20,5,1998,20
2,Germany,GER,65.0,65.0,0,UEFA,1998-05-20,5,1998,20
15,Spain,ESP,56.0,58.0,6,UEFA,1998-05-20,5,1998,20
16,Russia,RUS,56.0,57.0,-1,UEFA,1998-05-20,5,1998,20
17,Egypt,EGY,56.0,56.0,-1,CAF,1998-05-20,5,1998,20
18,France,FRA,56.0,56.0,-7,UEFA,1998-05-20,5,1998,20
19,Croatia,CRO,56.0,56.0,-4,UEFA,1998-05-20,5,1998,20
20,Korea Republic,KOR,55.0,56.0,-4,AFC,1998-05-20,5,1998,20
21,Tunisia,TUN,55.0,56.0,-5,CAF,1998-05-20,5,1998,20
22,Romania,ROU,55.0,56.0,0,UEFA,1998-05-20,5,1998,20
24,South Africa,RSA,55.0,56.0,3,CAF,1998-05-20,5,1998,20
47,Israel,ISR,46.0,48.0,7,UEFA,1998-05-20,5,1998,20
48,Trinidad and Tobago,TRI,45.0,46.0,-1,CONCACAF,1998-05-20,5,1998,20
49,Cameroon,CMR,45.0,46.0,1,CAF,1998-05-20,5,1998,20
74,Nigeria,NGA,37.0,39.0,5,CAF,1998-05-20,5,1998,20
75,Guatemala,GUA,37.0,39.0,8,CONCACAF,1998-05-20,5,1998,20
76,Namibia,NAM,37.0,37.0,-2,CAF,1998-05-20,5,1998,20
77,Canada,CAN,36.0,38.0,3,CONCACAF,1998-05-20,5,1998,20
78,Senegal,SEN,36.0,36.0,-3,CAF,1998-05-20,5,1998,20
79,Gabon,GAB,36.0,36.0,-1,CAF,1998-05-20,5,1998,20
80,Uzbekistan,UZB,36.0,36.0,1,AFC,1998-05-20,5,1998,20
81,Switzerland,SUI,36.0,39.0,11,UEFA,1998-05-20,5,1998,20
82,Latvia,LVA,36.0,38.0,7,UEFA,1998-05-20,5,1998,20
83,Cyprus,CYP,36.0,36.0,1,UEFA,1998-05-20,5,1998,20
84,Zimbabwe,ZIM,35.0,34.0,-2,CAF,1998-05-20,5,1998,20
85,Iraq,IRQ,34.0,34.0,1,AFC,1998-05-20,5,1998,20
86,Honduras,HON,34.0,35.0,3,CONCACAF,1998-05-20,5,1998,20
87,Oman,OMA,34.0,34.0,0,AFC,1998-05-20,5,1998,20
88,Cuba,CUB,33.0,34.0,3,CONCACAF,1998-05-20,5,1998,20
89,Indonesia,IDN,33.0,33.0,1,AFC,1998-05-20,5,1998,20
90,Northern Ireland,NIR,33.0,32.0,-2,UEFA,1998-05-20,5,1998,20
14,Italy,ITA,57.0,57.0,-2,UEFA,1998-05-20,5,1998,20
92,Syria,SYR,31.0,31.0,-1,AFC,1998-05-20,5,1998,20
73,Togo,TOG,37.0,37.0,-4,CAF,1998-05-20,5,1998,20
72,Iceland,ISL,37.0,37.0,-4,UEFA,1998-05-20,5,1998,20
71,FYR Macedonia,MKD,38.0,33.0,-18,UEFA,1998-05-20,5,1998,20
70,Qatar,QAT,38.0,38.0,-2,AFC,1998-05-20,5,1998,20
50,Thailand,THA,45.0,45.0,-2,AFC,1998-05-20,5,1998,20
51,China PR,CHN,45.0,46.0,0,AFC,1998-05-20,5,1998,20
52,Georgia,GEO,45.0,44.0,-5,UEFA,1998-05-20,5,1998,20
53,Turkey,TUR,45.0,45.0,-1,UEFA,1998-05-20,5,1998,20
54,Poland,POL,44.0,44.0,-1,UEFA,1998-05-20,5,1998,20
55,Greece,GRE,44.0,44.0,-1,UEFA,1998-05-20,5,1998,20
56,Angola,ANG,44.0,43.0,-3,CAF,1998-05-20,5,1998,20
57,Algeria,ALG,43.0,44.0,-1,CAF,1998-05-20,5,1998,20
58,Costa Rica,CRC,43.0,46.0,8,CONCACAF,1998-05-20,5,1998,20
95,Tanzania,TAN,31.0,31.0,0,CAF,1998-05-20,5,1998,20
59,United Arab Emirates,UAE,43.0,45.0,6,AFC,1998-05-20,5,1998,20
61,Finland,FIN,42.0,42.0,-1,UEFA,1998-05-20,5,1998,20
62,Hungary,HUN,42.0,38.0,-11,UEFA,1998-05-20,5,1998,20
63,Zaire,ZAI,41.0,41.0,-1,CAF,1998-05-20,5,1998,20
64,Ukraine,UKR,40.0,41.0,1,UEFA,1998-05-20,5,1998,20
65,Ghana,GHA,40.0,43.0,5,CAF,1998-05-20,5,1998,20
66,Mali,MLI,40.0,40.0,0,CAF,1998-05-20,5,1998,20
67,Burkina Faso,BFA,39.0,39.0,-1,CAF,1998-05-20,5,1998,20
68,El Salvador,SLV,39.0,40.0,3,CONCACAF,1998-05-20,5,1998,20
69,Mozambique,MOZ,39.0,39.0,-2,CAF,1998-05-20,5,1998,20
60,Guinea,GUI,43.0,42.0,-1,CAF,1998-05-20,5,1998,20
93,Kenya,KEN,31.0,32.0,2,CAF,1998-05-20,5,1998,20
188,Central African Republic,CTA,1.0,1.0,0,CAF,1998-05-20,5,1998,20
1,Brazil,BRA,72.0,72.0,0,CONMEBOL,1998-05-20,5,1998,20
187,Somalia,SOM,1.0,1.0,0,CAF,1998-05-20,5,1998,20
25,Slovenia,SVN,649.0,644.0,-3,UEFA,2002-05-15,5,2002,15
26,Honduras,HON,647.0,649.0,0,CONCACAF,2002-05-15,5,2002,15
27,Nigeria,NGA,644.0,640.0,-2,CAF,2002-05-15,5,2002,15
28,Russia,RUS,644.0,650.0,4,UEFA,2002-05-15,5,2002,15
29,Costa Rica,CRC,643.0,645.0,2,CONCACAF,2002-05-15,5,2002,15
106,Kenya,KEN,418.0,422.0,0,CAF,2002-05-15,5,2002,15
105,Namibia,NAM,422.0,428.0,1,CAF,2002-05-15,5,2002,15
104,Gabon,GAB,422.0,428.0,1,CAF,2002-05-15,5,2002,15
103,Moldova,MDA,425.0,430.0,1,UEFA,2002-05-15,5,2002,15
101,Armenia,ARM,433.0,439.0,2,UEFA,2002-05-15,5,2002,15
100,Jordan,JOR,434.0,440.0,2,AFC,2002-05-15,5,2002,15
93,Syria,SYR,449.0,463.0,3,AFC,2002-05-15,5,2002,15
94,Lebanon,LBN,445.0,454.0,-1,AFC,2002-05-15,5,2002,15
95,Albania,ALB,442.0,453.0,-1,UEFA,2002-05-15,5,2002,15
24,Uruguay,URU,652.0,660.0,3,CONMEBOL,2002-05-15,5,2002,15
96,Wales,WAL,440.0,442.0,-1,UEFA,2002-05-15,5,2002,15
99,Latvia,LVA,435.0,426.0,-6,UEFA,2002-05-15,5,2002,15
98,Lithuania,LTU,436.0,439.0,-2,UEFA,2002-05-15,5,2002,15
97,Congo,CGO,439.0,454.0,3,CAF,2002-05-15,5,2002,15
102,Kazakhstan,KAZ,429.0,434.0,1,UEFA,2002-05-15,5,2002,15
23,Belgium,BEL,653.0,657.0,1,UEFA,2002-05-15,5,2002,15
32,Japan,JPN,634.0,632.0,-1,AFC,2002-05-15,5,2002,15
21,Croatia,CRO,655.0,653.0,-2,UEFA,2002-05-15,5,2002,15
1,France,FRA,802.0,810.0,0,UEFA,2002-05-15,5,2002,15
2,Brazil,BRA,784.0,787.0,0,CONMEBOL,2002-05-15,5,2002,15
3,Argentina,ARG,784.0,786.0,0,CONMEBOL,2002-05-15,5,2002,15
4,Colombia,COL,728.0,731.0,0,CONMEBOL,2002-05-15,5,2002,15
5,Portugal,POR,726.0,726.0,0,UEFA,2002-05-15,5,2002,15
6,Italy,ITA,717.0,722.0,0,UEFA,2002-05-15,5,2002,15
7,Mexico,MEX,716.0,715.0,0,CONCACAF,2002-05-15,5,2002,15
8,Spain,ESP,713.0,715.0,0,UEFA,2002-05-15,5,2002,15
9,Netherlands,NED,703.0,714.0,0,UEFA,2002-05-15,5,2002,15
22,Turkey,TUR,654.0,650.0,-3,UEFA,2002-05-15,5,2002,15
10,Yugoslavia,YUG,702.0,702.0,0,UEFA,2002-05-15,5,2002,15
12,England,ENG,694.0,698.0,1,UEFA,2002-05-15,5,2002,15
13,USA,USA,690.0,694.0,0,CONCACAF,2002-05-15,5,2002,15
14,Romania,ROU,675.0,673.0,-2,UEFA,2002-05-15,5,2002,15
15,Republic of Ireland,IRL,674.0,670.0,-4,UEFA,2002-05-15,5,2002,15
16,Czech Republic,CZE,674.0,678.0,2,UEFA,2002-05-15,5,2002,15
92,Indonesia,IDN,453.0,458.0,0,AFC,2002-05-15,5,2002,15
18,Paraguay,PAR,671.0,678.0,3,CONMEBOL,2002-05-15,5,2002,15
19,Sweden,SWE,665.0,671.0,2,UEFA,2002-05-15,5,2002,15
20,Denmark,DEN,657.0,660.0,0,UEFA,2002-05-15,5,2002,15
11,Germany,GER,695.0,697.0,-1,UEFA,2002-05-15,5,2002,15
17,Cameroon,CMR,672.0,670.0,-1,CAF,2002-05-15,5,2002,15
90,Northern Ireland,NIR,455.0,462.0,-1,UEFA,2002-05-15,5,2002,15
89,FYR Macedonia,MKD,462.0,455.0,-4,UEFA,2002-05-15,5,2002,15
57,Jamaica,JAM,549.0,556.0,-1,CONCACAF,2002-05-15,5,2002,15
56,Iceland,ISL,553.0,559.0,0,UEFA,2002-05-15,5,2002,15
55,Scotland,SCO,557.0,564.0,2,UEFA,2002-05-15,5,2002,15
54,Bulgaria,BUL,557.0,564.0,2,UEFA,2002-05-15,5,2002,15
53,Greece,GRE,558.0,562.0,-1,UEFA,2002-05-15,5,2002,15
52,Ghana,GHA,558.0,558.0,-5,CAF,2002-05-15,5,2002,15
51,Israel,ISR,563.0,570.0,1,UEFA,2002-05-15,5,2002,15
50,China PR,CHN,566.0,566.0,-1,AFC,2002-05-15,5,2002,15
49,Slovakia,SVK,574.0,577.0,0,UEFA,2002-05-15,5,2002,15
48,Australia,AUS,575.0,581.0,0,AFC,2002-05-15,5,2002,15
47,Peru,PER,578.0,586.0,0,CONMEBOL,2002-05-15,5,2002,15
46,Côte d'Ivoire,CIV,580.0,586.0,0,CAF,2002-05-15,5,2002,15
45,Chile,CHI,590.0,594.0,1,CONMEBOL,2002-05-15,5,2002,15
44,Ukraine,UKR,593.0,589.0,-1,UEFA,2002-05-15,5,2002,15
43,Egypt,EGY,598.0,604.0,3,CAF,2002-05-15,5,2002,15
42,Senegal,SEN,599.0,596.0,-1,CAF,2002-05-15,5,2002,15
41,Finland,FIN,600.0,601.0,-1,UEFA,2002-05-15,5,2002,15
40,Korea Republic,KOR,603.0,602.0,-1,AFC,2002-05-15,5,2002,15
39,Morocco,MAR,612.0,615.0,0,CAF,2002-05-15,5,2002,15
38,Poland,POL,615.0,620.0,0,UEFA,2002-05-15,5,2002,15
37,South Africa,RSA,623.0,624.0,0,CAF,2002-05-15,5,2002,15
36,Ecuador,ECU,624.0,624.0,0,CONMEBOL,2002-05-15,5,2002,15
35,Trinidad and Tobago,TRI,624.0,626.0,0,CONCACAF,2002-05-15,5,2002,15
34,Saudi Arabia,KSA,627.0,628.0,0,AFC,2002-05-15,5,2002,15
33,Norway,NOR,631.0,637.0,2,UEFA,2002-05-15,5,2002,15
58,Angola,ANG,545.0,552.0,-1,CAF,2002-05-15,5,2002,15
59,Georgia,GEO,545.0,561.0,4,UEFA,2002-05-15,5,2002,15
60,Thailand,THA,544.0,547.0,-1,AFC,2002-05-15,5,2002,15
61,Austria,AUT,543.0,547.0,1,UEFA,2002-05-15,5,2002,15
88,Belarus,BLR,463.0,464.0,0,UEFA,2002-05-15,5,2002,15
87,New Zealand,NZL,471.0,472.0,0,OFC,2002-05-15,5,2002,15
86,Estonia,EST,471.0,479.0,1,UEFA,2002-05-15,5,2002,15
85,Mali,MLI,471.0,472.0,-1,CAF,2002-05-15,5,2002,15
84,El Salvador,SLV,480.0,481.0,0,CONCACAF,2002-05-15,5,2002,15
82,Cyprus,CYP,492.0,493.0,1,UEFA,2002-05-15,5,2002,15
81,Haiti,HAI,496.0,493.0,-1,CONCACAF,2002-05-15,5,2002,15
80,Burkina Faso,BFA,497.0,505.0,5,CAF,2002-05-15,5,2002,15
79,Algeria,ALG,497.0,503.0,1,CAF,2002-05-15,5,2002,15
78,Cuba,CUB,498.0,502.0,-1,CONCACAF,2002-05-15,5,2002,15
77,Kuwait,KUW,500.0,502.0,-3,AFC,2002-05-15,5,2002,15
76,Liberia,LBR,500.0,504.0,-1,CAF,2002-05-15,5,2002,15
91,Oman,OMA,454.0,463.0,2,AFC,2002-05-15,5,2002,15
